platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
instagram," ... السعر 20
 ❤️❤️أزياء دريم  للأناقة فن ❤️❤️
موديل  فيكة  رهيب
القياس فري سايز 
الكرادة داخل / الفرع المجاور لمجمع الليث /مجمع الكاظمين التجاري 
0771 123 8551
 
",,9,"{'like_count': 9, 'comment_count': 0, 'num_users': 164203}",أزياء دريم وايت🍎🍏,,2023-10-06 18:21:15,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/264725584_654609615967648_6274913759816700610_n.jpg?stp=dst-jpg_s150x150&_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=dvMefFLDp5IAX-SjsOX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAuCbzs3gTJs73h5zEiOic0YDUZKRK_Ue4tMbLnY6ZwTg&oe=6559CE19,https://www.instagram.com/p/CyETWl6qn_4/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386379473_1773657213065199_215903636294170138_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=ndwHLdXQ8-wAX-3GNO_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA4Bo6wqFmxU3yRAXVrUKwRwDfKRCuqaIIEgcmPEqNG0g&oe=65317AF6
instagram,"Dating violence can cause significant harm to #teens, who are still developing the skills to navigate conflict, jealousy, and rejection.

“It’s developmentally appropriate for young people to explore their sexuality, but as a society we haven’t figured out how to support that while protecting them from a risk of violence.”—Sherry Hamby, PhD, Founder & Director of the Life Paths Research Center.
Psychologists are working to safeguard teens during a critical period of development and reduce risk for #IPV later in life. 

#domesticviolenceawarenessmonth",,9,"{'like_count': 9, 'comment_count': 0, 'num_users': 7188}",Jessica Durando,,2023-10-06 02:18:18,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/350524352_3412241729029259_705446931212470390_n.jpg?stp=dst-jpg_s150x150&_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=yHwkvx1oQ_MAX_iNON-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfACrozr6_9WeyA1cVq0lREb1wyNOlHtwajkzcmnW9p7_g&oe=6559C61D,https://www.instagram.com/p/CyClJuarP3F/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386825723_157376714111686_2898706396599640293_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=0MdHDcSjB-gAX_6u-2L&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCjglRHuN9Xx9cOult5YYjTwKx8xnYOtc_KDpVF0LXdyA&oe=655AFCB1
instagram,"Is incivility getting you down?

It's not easy to engage with someone who's disrespectful or whose opinions you don't respect, but it is possible.

As a professional mediator with 20+ years of experience, I share strategies from the field of mediation.

Get your free copy today, available at our bio link.

#respect #respectfullydisagree #respectfully #conflictmanagement #conflictresolution #conflict #disagreement #agreement #mindful #success #successfulmindset #successful #successfulnegotiation #peace #peacefulnegotiation #respectfuldisagreement",,8,"{'like_count': 8, 'comment_count': 0, 'num_users': 3356}",Interaction Management Assoc,,2023-10-06 20:30:12,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/19955352_748291912009838_4004707646585176064_a.jpg?stp=dst-jpg_s150x150&_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=tpIMVp97AqoAX9PitV3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAOOtdshQL0DbBL5KgMZFtGujEAGpHAlE9_PK4V0SY4kw&oe=655AB8C7,https://www.instagram.com/p/CyEiGxGNomd/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/387262879_2052251208457419_3259988022964271292_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=0M7k8SSTntsAX-bELXi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBri6S1KlTuLTailfmw6wFuvuqojlfK-qbDZz-1hSriiw&oe=653ACDED
instagram,"We are shining a spotlight on Divorce Coach: Christina Watts. She is a graduate of the High Conflict Divorce Coach Certification Program.

When we created the High Conflict Divorce Coach Certification Program, it was Tina Swithin's goal to download over a decade of knowledge and experience to those following in her footsteps. When we hear feedback from clients of our graduates, we know these divorce coaches are making a difference in the world and in the lives of their clients.

From their website, ""My life's mission is to meet people where they are, and then support them to reach their fullest potential. To better serve my calling to help others, I chose to become a healthcare professional as my career path.”

You can connect with her at: www.helianthuscoaching.com  and on IG at @helianthuscoaching.

@highconflictdivorcecoach

Link: www.MyHighConflictDivorceCoach.com 

#DivorceCoach #HighConflictDivorceCoach #FamilyCourt #PostSeparationAbuse #CoerciveControl",,8,"{'like_count': 8, 'comment_count': 0, 'num_users': 57162}",Tina Swithin,,2023-10-06 16:03:58,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/338938575_112181121833811_905479541199792914_n.jpg?stp=dst-jpg_s150x150&_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=Rfzp3oqjHwQAX-yfQW6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDp8vjLa7YbDLXEMn0W-8COi5WSKuTSFIxLMa-HCuDUJw&oe=6559BBF8,https://www.instagram.com/p/CyEDoqZu5FJ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/386301399_995958531674821_54436527642168975_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=UkOUMc4J144AX9h9FBr&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCofbBgrTd974IejJPrAj9fGQ_83r8rKdDwjbwdityXoQ&oe=65271428
instagram,"When we die, our souls will be led to a 'False Light / Reincarnation Trap'. So we won't reach further planes / realms to escape this prison realm. When your soul crosses over into the astral-plane they will try to deceive you with their holographic technology, an artificial mechanism that is hijacked by archons (demons). They act like your deceased relatives / loved ones, so called 'spirit guides' or as your relgious god to seduce you with an immense love of energy to enter their Tunnel / False Light / Moon Harvesting Unit.

It all depends on your beliefsystems, they can trick you in many ways by disguising themself as someone else so they can deceive you in the astral plane. They also trick your soul for a reincarnation on earth by acting like you still need to heal some karma. Many innocent / uninformed souls fall for this trap and are stuck in a cycle of reincarnation. If you fall for the false light trap than your memory will be fully erased when you get reincarnated back on this controlled plane / realm into a new body.
Even the names of the days of the week are related to planets and so called 'Roman Gods'/ demonic entities for a reason. Think about it, we live in a scripted world with a main language full of spells. Every MOONday we work to get/stay out of debt (debts= sin / death) and than we look forward to a WEAK-END (weekend). In the weekend we have SATURN-day (Saturday, 6th day of a week) and SUN(day), saturn stands for the limitations such as time, conflict and death. A system designed to keep us trapped in our lowest self.

There is a lot of false information out there on the perception of the moon like 'underground bases / aliens' just to keep you stuck in the rabbit hole with an endless loop of information where truths get mixed with false information. So stay in tune with yourself and learn to trust your own intuiton.

Keep working on yourself on all levels but don't take too much pressure on yourself. Take it easy and keep ya head up, much love! Greetz, RawQuartz",,8,"{'like_count': 7, 'comment_count': 1, 'num_users': 751}",Dirk De Jonghe,,2023-10-06 15:58:14,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/386427411_692139762468822_1280391807699989463_n.jpg?stp=dst-jpg_s150x150&_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=HYqMTQFSHwcAX-G7J3T&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDDGRY2cCfCokFTqUscoWQI61g33x-Ywbg8_NURwYfNCQ&oe=655B1E38,https://www.instagram.com/p/CyEC_HKoJbK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386463449_841161867709619_3365047618725371645_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=4quYDAI5j4cAX_SzwAQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAwjI_sXHCP1M7Fptlw9eR2TPGfB0MkI-Kqp2m6y42WHQ&oe=653EDFD0
instagram,"Sadakat, sevgi, hüzün…",,8,"{'like_count': 0, 'comment_count': 8, 'num_users': 264816}",Hayvan Kanunları,,2023-10-06 17:00:23,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/69638201_2586834778005350_3322378377091874816_n.jpg?stp=dst-jpg_s150x150&_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=lnd83KYfz1gAX88XuSa&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBkcJEFlX38AwcEL40ySSjST4A69HRR_ovGJE-UoW9OQQ&oe=655A80E0,https://www.instagram.com/p/CyEKGRboK0m/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386463451_371524745417082_1704761774993673402_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=n_tkzGmg9hIAX-xoFH9&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAR58dBskbgoTJbhhtMhcafZHzNV3yHUia_G-E-2b2cog&oe=654EECCE
instagram,"‘Yung tipong sanay na sanay ka nang may conflict sila, tapos… 😛",,8,"{'like_count': 6, 'comment_count': 2, 'num_users': 2445}",Marvin Querido,,2023-10-06 02:09:07,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/287135292_372665744845558_2910704478658890531_n.jpg?stp=dst-jpg_s150x150&_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=VKi9XGfSu9YAX-Nll6k&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDPgIUq-bQxUyIdq7tTcPiIQ5FA8CAVEH7apsLUrpeMkQ&oe=655A0057,https://www.instagram.com/p/CyCkGcELpzA/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/387181972_10232935808443963_450566587421458237_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=_4S32XWyDmsAX9hc5J8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDIfo6va4F_F1ABh9Hfovz7WTA4l8fxdaH6H5qO-fQiPg&oe=655A87A1
instagram,"Kew, London 🇬🇧

“The lack of buildings to the south west of the city is showing in this etching of Kew, now famous for its botanical gardens, which attract an average of more than 1million visitors every year. It is also home to the National Archives which holds some of the nation's most iconic documents such as the Domesday Book. While the boats and horses may be largely gone, the green remains while many of the houses were built by French Revolution refugees who established themselves in the area after fleeing the conflict”",,7,"{'like_count': 7, 'comment_count': 0, 'num_users': 336}",Chasing Tartaria,,2023-10-06 11:16:57,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/400186332_24193934743588319_407431322634131736_n.jpg?stp=dst-jpg_s150x150&_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=6t7hdoFHbJMAX_UTN2O&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBxZCZPoBT9hqXIo_tSJcolsA7JIjgTnOfIeVR_k6lXXw&oe=655A9C39,https://www.instagram.com/p/CyDizAFtcbM/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386891201_7313541072006959_4887458294832750369_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DdCPMtls3IgAX9YUFCu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDilV8rlfRhSh_WeqBbmsNxMj0stDewPn4-EgQkU-P1QA&oe=65244C06
instagram,"[RESUMO DE LIVRO] Você quer liberar um potencial extraordinário das pessoas na sua empresa? Torne-se um líder de base segura, alguém que constrói confiança e liberta os colaboradores dos medos que atrapalham seu desempenho. Em ""Care to Dare"", George Kohlrieser, premiado autor de ""Hostage at the Table - How Leaders Can Overcome Conflict, Influence Others, and Raise Performance"", explica como se tornar esse líder.

A partir de diversas entrevistas feitas com executivos de todo o mundo, o livro revela as nove características dos líderes de base segura e como seu comportamento é determinante para criar um ambiente de segurança psicológica para as equipes desenvolverem.

Leia o resumo do livro na íntegra na [EXP] em https://www.experienceclub.com.br

#livro #liderança #gestão",,7,"{'like_count': 7, 'comment_count': 0, 'num_users': 49116}",Experience Club,,2023-10-06 12:32:01,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/54429310_2806560186035847_7523106016079118336_n.jpg?stp=dst-jpg_s150x150&_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=pZ0fihJdTBwAX_JBX8s&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAfv32MjKV9qnYrOHqz9ChkdkukQvNMBjxzIdIye-oF4Q&oe=655B27C1,https://www.instagram.com/p/CyDrYunu-3P/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386771453_1525884981582883_7341833614330315136_n.heic?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=hnhR4XtlBckAX-_dGvx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAX06nu6Nqf7SxUAlEi9SCiu_piAMmbflPX12VpZtzQyw&oe=65437C4E
instagram,"According to data from #FEWSNET, 105-110 million people across 31 countries will need food assistance as #ElNiño continues into 2024.

The climate phenomenon has already resulted in below-average seasonal rainfall in Ethiopia and Latin America and the Caribbean. Above-average rainfall associated with El Niño could result in floods in certain areas of the eastern Horn of Africa.

FEWS NET provides evidence-based early warning information and analysis of food insecurity by monitoring complex factors such as weather and climate, conflict, agricultural production, and nutrition. More at the link in bio.",,7,"{'like_count': 7, 'comment_count': 0, 'num_users': 694}",Amer. Institutes for Research,,2023-10-06 16:24:04,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/190140578_296892325416660_1499021149243181583_n.jpg?stp=dst-jpg_s150x150&_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=cSrw_p6WpeAAX-VJBjt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBaOmO8mPl41d_vKD1EZ5yCev5mbulBOAzockfSiVU52w&oe=655ABC80,https://www.instagram.com/p/CyEF8G1OeX0/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/386628855_1505010693616588_5979338102865360639_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=QA_yQHhxcoAAX_AkD92&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD-d0QMoCWXVfdnrrdt4Gs8l371MZ0baG2igq3IDsAv9Q&oe=6549D4D2
instagram,"Het is muisstil…

Over het conflict in Soedan, dat in april losbarstte, wordt met geen woord gerept.

Dat de ene crisis meer aandacht krijgt dan de andere, is niet nieuw. Maar dat ‘s werelds – volgens de VN – meest ‘ergste, complexe en gruwelijkste’ humanitaire crisis op dit moment wordt doodgezwegen, doet toch enkele wenkbrauwen fronsen.

Al meer dan 400.000 vluchtelingen zijn de grens met buurland Tsjaad overgestoken. Samen met Artsen Zonder Grenzen biedt Handicap International hulp aan de getroffen bevolking. Het team kinesitherapeuten biedt er 7 dagen op 7 revalidatiehulp in een ziekenhuis dat uit zijn voegen barst. De landingsbaan van Adré wordt door het logistieke team opgelapt zodat hulpgoederen en hulpverleners sneller ter plaatse kunnen komen.

Handicap International houdt haar blik wijd open, daar waar de wereld haar ogen sluit.

---------

Personne n’en parle …
Le conflit qui fait rage au Soudan depuis avril ne reçoit aucune attention.

Qu'une crise reçoive plus d'attention qu'une autre, ce n'est pas nouveau. Mais que la crise humanitaire « la plus grave, la plus complexe et la plus horrible du monde », selon les Nations unies, soit actuellement passée sous silence... Ça nous indigne.

Plus de 400 000 réfugiés ont déjà franchi la frontière avec le Tchad voisin. En collaboration avec Médecins Sans Frontières, Handicap International apporte son aide aux populations touchées. Notre équipe de kinésithérapeutes sur place fournit des soins de réadaptation sept jours sur sept dans un hôpital complètement débordé. La piste d'atterrissage d'Adré est remise en état par notre équipe logistique pour que les secours et l’aide humanitaire puissent arriver plus rapidement sur place.

Handicap International garde les yeux grands ouverts là où le monde ferme les yeux.

#Soudan #CriseHumanitaire #Darfour #Tchad #Karthoum #Soedan  #Crisis #Darfur #Tsjaad",,7,"{'like_count': 7, 'comment_count': 0, 'num_users': 2239}",Handicap International (H.I.),,2023-10-06 06:59:43,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/26393537_1741547392556012_2497533558617276416_n.jpg?stp=dst-jpg_s150x150&_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=fZ94a2b23usAX80wx9G&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBgEnG6wVSmBu7ykZRy8cPx_Ocpr8fYWQrN6DwC1Y5_Bw&oe=655A59CD,https://www.instagram.com/p/CyDFWcAKuMk/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/386437262_1739122119894048_344769627663650209_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=y6OEgJY_DAAAX8CW2BX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDqqTQPnlbDZgMcDIRCffK9PXD2eIMuRuWys7zzCSuF1g&oe=655A72E3
instagram,"#OnYourRadar

Sudan has been in conflict for nearly 6 months, with more than 5.2 million people fleeing their homes. 
90% of new arrivals to South Sudan haven’t eaten in days. 

“The @worldfoodprogramme is appealing for additional funding of more than $120 million to meet humanitarian needs at the border.”",,7,"{'like_count': 7, 'comment_count': 0, 'num_users': 4710}",War Child Canada 🇨🇦,,2023-10-06 16:02:01,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/26869707_144217822924062_8120201981705846784_n.jpg?stp=dst-jpg_s150x150&_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=twnrFMH7phoAX92VDZC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAp3h5q7m9c_36A4Qnly0UKmTwkrNI4lOp5B3PRrS9kYg&oe=655AECB3,https://www.instagram.com/p/CyEDaj3OPmp/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/386401543_3503914596514394_7890180610132888666_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=FcQBC541ylgAX96cFIJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfALikJ0fK4n35kN_bi6nhD8qjMk8aJDX0iKblf7jBeRWQ&oe=655AABC8
