"cleaned_text","created_at","total_interactions_count"
"I'm getting a bit fucking fed up seeing a few mutuals share the uncensored videos going on with Israel. Could you fuckin not? I like to not see war crimes in between shitposts and discussions about nerd shit shockingly.","07",126
"Israel is cutting off all electricity to Gaza","07",76
"Sunday GoodMorning support Israel","07",44
"President Joe Biden voiced support for Israel amid their conflict with Gaza the United States stands with the State of Israel.","07",450
"Never let academics and lawyers run your country's defense guidelines. The result can be seen today in Israel. These intelligentsia types are certified idiots when it comes to dealing with reality.","07",98
"I think its very possible that RussiaIran thought New Right skepticism about the Ukraine boondoggle would extend to skepticism about support for Israel. It wont. Apples and oranges.","07",137
"Where were the condemnations the past 75 years when Israel indescriminantly commited genocid and war crimes against the native population and breaking several UN resolutions.","07",45
"Unlike Ukraine Israel pays for the weapons we give them.","07",69
"Israel when it was founded until the Six Day War was what Ukraine now is or Spain was in the 1930s to the western socialist left and more. It was a national liberation cause clbre. Once the USSR equated Zionism w racism and ordered western socialists to hate Israel they did.","07",95
"Europe shows solidarity with Israel tonight. The Scottish First Minister?","07",109
"Hamas terrorists invaded Israel to kill innocent Israelis specifically targeting women children girls. In light of this heinous attack America must reaffirm our support for Israel our strongest ally in the Middle East. I stand with Israel.","07",70
"We have donated .1 ethereum to the American Friends of Latet Israeli Humanitarian Aid via The blockchain is with you Israel","07",44
"What happened in Israel today is perhaps the single largest antiSemitic terrorist attack in modern history. Hamas killed more Israeli people in this 106107 terrorist attack than the entire First Intifada which killed 200.","07",69
"You despicable world when will humanity learn and admit that Israel kills Palestinians every day? Israel Hamas Palestine Palestinian IronDome Gaza TelAviv Gaza Hamas Israel Palestinian ","07",36
"The Right Wing takes over Israels government for the first time. HAMAS succeeds in a massive attack against Israel for the first time. Its not coincidence. Get the dummies in the cabinet replaced with an intelligent qualified cabinet.","07",31
"I'm retweeting this because two State solutions Intifada bullshit You can't make peace with people who aren't also seeking it You just can't Time to fund more IRON DOME tech so Israel at least can protect itself and it's civilians Israeli Jews or not.","07",54
"","07",53
"I called up a very dear friend of mine in Israel a few hours ago to find out whether he his family  a daughter have left home as reservists for the IDF. I cannot forget our conversation.IndiaStandsWithIsrael","07",50
"PENCE This is not a territorial dispute in Israel today  thisis an unprovoked act of war. Voices of appeasement like Donald Trump Vivek Ramaswamy and Ron DeSantis I believe have run contrary to the tradition in our party where America is the leader of the free world.","07",77
"One of the most helpful things about social media is that it so clearly reveals the depravity in peoples hearts. Some of the evil and callous tweets Im reading from some leftists and some conservatives about Palestines terrorist attacks against Israel affirms this.","07",180
"But the damage done to Israel goes beyond the military flop it is also a political and psychological catastrophe. The invincible state has shown itself vulnerable weak and terribly impotent which will not go down well for its plans to be a regional leader of a new Middle East","07",25
"Hamas supporters continue to gather on the streets of London to celebrate today's attack against Israel Israel   IsraelUnderAttack FreePalestine Palestine Israel Palestinian Davido Odumodu Adebayo Chukwueze University of Lagos","07",53
"In Palestine square in Tehran Iran . They are celebrating Hamas starting a war today from Gaza . Women and children were killed in cold blood and yet they celebrate like they just won a world cup... These people are absolutely monsters.What's all this?? Palestine Israel","07",40
"Israel had Gaza under a brutal military siege for years. Now when Palestinians launch an attack Israel becomes a mouse to seek the entire world's sympathy and calls them terrorists. What a joke!","07",50
"i got asked to do a thread of celebrities that support Palestine but today i only saw simihaze posting in support of Palestine and theyre Palestinian. is sad cause all their close friends are posting i stand with israel knowing simi haze fai gigi and bella are Palestinian.","07",75430
"Who do you think you are? You're unelected and have no authority to determine EU foreign policy which is set by . Europe does NOT stand with Israel. We stand for peace. You do not speak for us. If you've nothing constructive to say and you clearly don't shut up.","08",140656
