"cleaned_text","created_at","total_interactions_count"
"You cannot subject human beings to brutal conditions under which no hope for a meaningful future exists and then blame them for violent action taken to correct this state. Free Palestine.","07",3945
"Welcome to London where terrorists are celebrated. Israel Hamas Palestine Palestinian IronDome Gaza TelAviv","07",2147
"LATEST View of destruction after a new wave of rockets fell in Tel Aviv Israel Israel Palestine Gaza Hamas  ","07",2661
"LATEST Two mosques have been destroyed by Israel i airstrikes on Gaza Israel Palestine Hamas  ","07",2208
"An openended threat where Hamas hiding places means anywhereeverywhere. Hes made no distinction between Hamas and civilians. Palestine is an openair prison movement is controlled where are they to go? This is Im going to slaughter people and the world will allow it.","07",3454
"A huge crowd gathered in Tehrans Palestine Square to celebrate the successful Al Aqsa Storm operation against Israel. AlAqsaStorm","07",3044
"how people react to palestine would've been how they'd have reacted to haiti's revolution","07",3602
"May Allah aid and protect our brothers and sisters in Palestine","07",4526
"Our leader Imran Khan one of the few prime ministers and world leaders who spoke very clearly about Palestine. israelhamas Palestine    ","07",2010
"This was from over a year ago and the Biden administration had already sent Palestine almost 1 billion since the Big Guy took office. Important ReminderEvery time money is sent to support the Palestinian people it actually ends up going to Hamas.","07",1515
"back when Pakistan had the balls to stand with the Palestine. the zionist regime was crying after the ex foreign minister gave this statement. Shah Mahmood Qureshi was so wild for this.","07",2156
"A huge crowd gathered in Tehrans Palestine Square to celebrate the successful Al Aqsa Storm operation against Israel. AlAqsaStorm ","07",3098
"A message of support and readiness to assist from Iraqi Resistance group Asaib Ahl alHaq from the 41st Brigade of the Hashd alShaabi to their brothers in Palestine","07",3113
"Muhammad Ali at a march for Palestine in Chicago 1988. I declare support for the Palestinian struggle to liberate their homeland.","07",3520
"Iranians have gathered near the grave of Martyr Qassem Soleimani in Kerman to celebrate Palestines success","07",2882
"Oh Allah! Give honor and strength to Gaza Oh Allah! Bring peace to the people of Gaza Oh Allah! Bring victory to the people of Gaza Victory to the resistance Victory to Palestine FreePalestine Palestine","07",2818
"BREAKING This is Istanbul right now. They have gathered to celebrate the atrocities to Israel. Hamas Palestine Palestinian IronDome Gaza TelAviv","07",1615
"My grandparents are from Palestine and were forced out their villages and expelled from Jerusalem in the 1940s I pray for peace in the Middle East but cant ignore 75 years of occupation and oppression","07",9379
"President Trump cut U.S. aid to Palestine. President Biden reversed this decision and sent hundreds of millions of dollars to Palestine.","07",2194
"Tweet for Palestine from Former Prime Minister Imran Khan's account. Khan is in jail but he always stands with the people of Palestine and against Israel.  Hamas","07",1778
"as an arab the history of the occupation of palestine was instilled in my upbringing and the first topic i was ever politically aware about. if you are uneducated about a topic you do not have to speak on everything. ask questions listen and learn.","07",6271
"Thanks to Olodimir Osama Zelenskin Hamas now has enough weapons to Make Israel Palestine Again! The grain deal served its purpose Now everyone from the Middle East to Africa is armed to the teeth with NATO weapons","07",2247
"If you're not careful mainstream media will have you hating the people who are being oppressed and loving the people who are doing the oppressing.  Malcolm X Palestine IsraeliOccupation PalestineUnderAttack Israel","07",1933
"We strongly condemn Israels violentcolonization and occupation of Palestine.","07",4150
"I do not support US aid armaments or troops for either Israel or Palestine No I don't care which side you like The United States needs to stay out","07",4474
"An artistic painting in the sky of Palestine .","07",3362
"Why are there so many Muslim men walking around in the UK parading the Palestinian flag filled with hate  sayingwe stand with Palestine? Why not go to Palestine and stand with Palestine instead of hiding? Cowards.","07",3457
"While the eyes of the world are on Palestine there is also genocide happening in other parts of the world The government of Ethiopia continues its assault on the Amhara people","07",1086
"Pakistan always stands with the people of Palestine.","07",2329
"US and EU We condemn and deplore the homeowners for trying to take their homes back from those who stole them. Immediate assistance will be given to the occupiers to ensure the homeowners do not repossess their property. Palestine Israel","07",1753
"Palestine is Palestinian Ukraine is Russian Kosovo is Serbia Taiwan is China The world is changing or should I say it's going back to the normal order like it was before the interference of the west.","07",3179
"Media coverage Hundreds of Palestinians march in downtown Nablus in the occupied West Bank in support of the resistance in Gaza today. israelhamas Palestine    ","07",2161
"i will always fully support the liberation of Palestine and i will also always despise predators that use war as a way to SA innocent civilians it was wrong when Americans did it in Vietnam and it's wrong when isrealishamas do it too. I'm praying for all the women to be safe.","07",4038
"The Difference Between Opposition Leader and Joker! Indian Opposition Joker Rahul Gandhi  Questioned Indian Army's capability  asked for proofs. Israeli Opposition Leader Yair Lapid  Lets Work Together and Finish Palestine.","07",1716
"Palestinian protecting Jewish civilians during the war.Will this clip be aired on Intl Media  Audience who are busy painting all Palestinians terrorists?Palestine PalestineUnderAttack   Gaza Palestine Hamas","07",1851
"From river to sea Palestine will be free WeStandWithPalestine","07",1852
"Now some idiot journalist is going to ask Mikel Arteta questions about Zinchenko and IsraelPalestine in a prepost match conference instead of focusing on matters football. What the fxck was Zincheko thinking?","07",6494
"Thousands of Iranians have gathered at Palestine Square in Tehran. They are signing chanting and letting off fireworks.","07",3504
"I am deeply concerned for the wellbeing of children in Israel and the State of Palestine. With hundreds of civilians reportedly killed or injured we are closely monitoring the situation for reports of grave rights violations committed against children.","07",1895
