"cleaned_text","created_at","total_interactions_count"
"Im an Arab Israeli I was born and grew up in Israel Most of my friends are Israeli My entire family lives here in Israel Ive no direct relations to Palestinians I dont know anyone in Gaza But I still support their right to live in peace Most","09",15582
"A child holding his father after pulling them from the rubble in Gaza","09",7773
"Footage of IDF soldiers cutting off water to Gaza","09",9764
"Israel officially cuts water from the Gaza Strip as a collective punishment for 2 million Palestinians.","09",6480
"No shelters no bunkers and no safe zonesI spoke to Oxfams Omar Ghraieb by phone from inside Gaza about the ongoing airstrikes and the impact on civilians. Heres what he told me.","09",7353
"The magnitude of what Israel is afflicting on Gaza They have dropped over 1000 tonnes of bombs on hundreds of targets within hours. People cannot leave no supplies can enter. There are 5500 people per square kilometer trapped in the strip. We are witnessing actual genocide.","09",7791
"During the BBCs 10 oclock news barely 2 minutes of the programming reported on the bombardment of the Gaza Strip. 90 of the show was spent bootlicking the Israeli military and Netanyahu. Its not even media biasits clear allegiance to the Zionist regime.","09",10531
"Hamas will have stockpiles of food fuel and water. The average Gaza civilian  half of whom are children  probably will not. This is a horrific crime against two million innocents completely indefensible","09",26474
"BREAKING NEWS  Palestinian President now calls on UN to immediately intervene to stop ongoing Israeli aggression. Netanyahu says Airstrikes on Gaza are just beginning What Israel will do in coming days will resonate for generations to come. Al Jazeera reports that even","09",16581
"The chilling testimony of Avital an Israeli mother who was kidnapped with her neighbor Adi KaplonVital and Adis children Negev and Eshel. Hamas terrorists took Adi to Gaza gave Adis two children to Avital who is interviewed here. Adi the mother is still held by Hamas in","09",8385
"Concerning the tragic events unfolding in Israel and Gaza I am griefstricken for the unspeakable suffering and loss of life and loved ones. This horrific violence must end. I have no answers obviously but I feel it is absolutely necessary to focus on our shared human existence","09",31272
"James Cleverly refuses to condemn Israel cutting off water power  food to the people of Gaza. A reminder that collective punishment is a war crime. There are one million children living in Gaza. Our government supports Israel starving them","09",7895
"An Israeli airstrike kills 19 members of the same family in a southern Gaza refugee camp.","09",5890
"As Irish children go to bed safely tonight Palestinian children are being bombed in Gaza. Israel youre a monster.","09",11991
"the genocidal Israeli regime has said Palestinians are human animals and they will destroy all of Gaza the concentration camp with 2 million people half of which children. Netanyahu posts genocidal snuff videos and goes viral as he's cheered and celebrated. This is Israel","09",11340
"So it took Israel blowing up the third oldest church in the world Saint Porphyrius Orthodox Church in Gaza for people to realise Christian Palestinians exist?","09",15555
"i don't know why it is so hard for some to feel two things simultaneously condemn the abhorrent actions of the Hamas terrorists and want justice while having compassion and understanding for the people of Gaza and their conditions.We can feel both.","09",15174
"INPORTANT MSM training for you folks! Use the right terminology 1 In Israel people are killed. 2 In Gaza people just die  This hypocrisy is insaneliterally insane.","09",8147
"Israel told Palestinians to leave Gaza then now pursued to bomb the only exit from Gaza Rafah crossing then bombed the telecommunications towers and is still going with the massacres.","09",6656
"I hung out with so many Palestinian people when i was inside Gaza. They hate Hamas","09",16753
"Israel committed a massacre against my birthplace Jabalia refugee camp. My auntie  her children found themselves buried under the rubble of their home and escaped miraculously amid mass destruction. Their neighbours are between wounded and killed. All are civilians. Gaza","09",5004
"I am overwhelmed by the heroism stories from Israel. Meet Inbal Liberman a 25yearold from Kibutz NirAm. She is exmilitary and a year ago became the first woman to become the Kibutz small community security head. When 1000 terrorists crossed the border from Gaza she","09",14363
"BREAKING NEWS Israels defense minister just ordered the complete siege of Gaza A spokesperson for Hamas armed wing said it would begin killing civilian hostages and broadcasting the act if Israel targets people in Gaza without warning. We declare that we will","09",10452
"The BBC's misrepresentations are off the charts at the moment. Lyse Doucet thinks she's offering 'balance' by stating that Gaza's 'dire humanitarian crisis' is about to get much worseas though Israel's 16year blockade of Palestinians by land sea and air starving them and","09",8054
"GAZA UPDATE 91 Palestinian children in Gaza including entire families have been killed in the Israeli military offensive since Saturday morning. has confirmed the killing of at least 50 children in direct Israeli attacks so far.","09",4341
"1Gaza is under total lockdown besieged with no water fuel electricity or food allowed in its people called human animals.Netanyahu  61 women.","09",5651
"I am a Palestinian who doesnt celebrate Hamas actions. Its personal its my Jewish friends hurt. I am terrified for my family  peace.","09",13219
"Extraordinary footage of the aftermath of an Israeli strike on the Jabalia Refugee Camp in northern Gaza. Dozens are feared dead.","09",5319
"More than 500 people have died in Gaza after Israel launched massive retaliatory air strikes according to Gaza's health ministry More than 700 people have been killed in Israel since Hamas launched its attacks on Saturday Follow the latest","09",14044
"Netanyahu must go now not after the Gaza war","09",7782
"The EU has cancelled aid funding for Palestine. One of The EU's recent flagship projects was 30 million euros to supply clean drinking water in Gaza. Palestinian children dying in agony from Cholera are not Hamas. That this point needs to be made is shocking beyond words.","09",8506
