"","X","id_of_tweet","cleaned_text","batch","sentiment","error","created_at","total_interactions_count","keyword_israel","keyword_gaza","keyword_palestine","keyword_hamas","keyword_conflict"
"146",146,4167,"ates not liking problems or annoying people or specifically arguing with women and chooses to always walk away from the conflict without escalating it. a king!!! again he is a king atfer safir",1,0,"",9,290,0,0,0,0,1
"147",147,4184,"the lazy collectivism of war that treats the conflict like it's one big guy named gaza duking it out with one big guy named israel has predictably murderous consequences every time. e.g cutting off seniors' electricity is just consequences for their actions hamas's actions.",1,1,"",9,362,1,1,0,1,1
"148",148,4202,"since 2008 when the first fighting between israel and hamas broke out in gaza palestinians across the occupied territories have accounted for 87 of all casualties resulting from the conflict with at least 6640 of them being killed",1,0,"",9,178,1,1,0,1,1
"149",149,4285,"israeli couple lost their lives shielding their 10 month old twins from bullets after hamas terrorists stormed their home in kfar gaza. itai and hadas berdichevsky both aged30 were killed with a barrage of bullets as they lay protecting their babies in their own home. 14",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,6149,1,1,0,1,0
"150",150,4287,"im definitely getting emotionally worn out right now. one of the side effects of modern information sharing is the access to content. ive probably geolocated 20 individual atrocities committed by hamas in israel incredibly personal acts committed by the perpetrators.",1,1,"",9,13068,1,0,0,1,0
"151",151,4289,"one video shows hamas leading four innocent israeli civilian hostages hands tied behind their backs. another video shows the bodies of the hostages executed together. this tactics are taken from nazi playbook for those who want to stand behind this",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,4302,1,0,0,1,0
"152",152,4297,"agreed. the murder of civilians is appalling and cannot be condoned. it is also so important to remember that the militant extremists who comprise hamas are not the palestinian people and israel should not make the palestinian people bear the brunt of retaliation. palestinians",1,-1,"",9,10313,1,0,0,1,0
"153",153,4303,"we saw bodies stacked into the back of a pickup truck tonight in sderot. some pulled from the rubble were israeli police officers others were hamas militants.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,3954,1,0,0,1,0
"154",154,4324,"in the past 72 hours its been incredibly disturbing to watch the attempted justification or rationalization for the terrorist group hamas brutally murdering more than 900 people in israel and taking 150 hostage in a coordinated attack that targeted civilians. thread",1,1,"",9,2195,1,0,0,1,0
"155",155,4326,"girl says she found out hamas murdered her grandmother because the terrorists had taken her nans phone livestreamed the murder and posted it on the grandmother's facebook. sick cunts. israelunderattack israelunderattack israelpalestinewar",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,1945,1,0,1,1,0
"156",156,4356,"so then why did you just send the palestinians 75 million? you andare jew hating monsters and jihadist enablers. these hamas animals are coming across our open borders thanks to you and your policies. they are going to start murdering americans on us soil.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,993,0,0,0,1,0
"157",157,4359,"updatein a powerful message to the world the leaders of the united states italy france germany and the u.k. have just released a jointstatement condemning the surprise attack by hamas and showing support for israel. the joint statement reads today the leaders of",1,1,"",9,2174,1,0,0,1,0
"158",158,4403,"obiden 2024 hamas paragliders for biden!",1,-1,"",9,399,0,0,0,1,0
"159",159,4424,"themust be allowed access to deliver urgent humanitarian assistance to palestinian civilians trapped  helpless in the gaza strip. i appeal to the international community to mobilize immediate humanitarian support for this effort.",1,-1,"",9,39528,0,1,0,0,0
"160",160,4452,"footage released by israeli forces showing entire neighbourhoods being wiped out in gaza genocide in every sense of the word it's genocide.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,9714,1,1,0,0,0
"161",161,4455,"nine years ago young israelis in the negev cheered as they watched the 2014 israeli massacre of palestinians in gaza. some described it as the best reality show in town. others said it was better than the world cup.",1,-1,"",9,10690,1,1,0,0,0
"162",162,4460,"netanyahu bombs gaza to the ground hundreds of women children and civilians are being killed!",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,7843,0,1,0,0,0
"163",163,4467,"a child hugs his injured mother after they were pulled from under the rubble in khan yunis gaza following an idf airstrike.",1,-1,"",9,12470,0,1,0,0,0
"164",164,4487,"netanyahu must go now not after the gaza war",1,-1,"",9,7782,0,1,0,0,0
"165",165,4508,"propalestine jews explain why they support palestine. youve cut yourself off from judaism by affiliating with zionism.",1,-1,"",9,49919,0,0,1,0,0
"166",166,4518,"who all are supporting palestine? isis hamas taiiban  rahul gandhis congress now we know why sonia ji cried during batla house encounter and framed mumbai attacks as",1,1,"",9,22741,0,0,1,1,0
"167",167,4561,"if palestine had 1  10000th of the weapons and resources israel has bilked from the world netanyahu would have been rotting in a dungeon by now.",1,-1,"",9,6019,1,0,1,0,0
"168",168,4587,"she should head over to palestine with the rainbow flag and tell us how it works out.",1,1,"",9,5210,0,0,1,0,0
"169",169,4639,"tense moment when a person wearing an israel flag has to be protected by toronto police as hundreds of palestine supporters shout and yell at her.",1,0,"",9,1086,1,0,1,0,0
"170",170,4642,"there can never be peace without ending the occupation of the palestine.the siege and the bombing of 2million people in gaza has not and cannot solve the",1,-1,"",9,1576,0,1,1,0,0
"171",171,4696,"maybe we should be reporting every post of zionist shills demanding the ethnic cleasing of palestinians? israel palestine middleeast israelpalestinewar",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",9,674,1,0,1,0,0
"172",172,4721,"a leaked video from 2001 shows israeli pm netanyahu talking about how israel intentionally strikes palestinians painfully how he deceived the us to break the oslo accords and how americans will always support israel if it faces backlash",1,-1,"",10,68553,1,0,0,0,0
"173",173,4732,"today i'm thinking of all those in israel and palestine suffering unimaginable pain trauma and fear. the horrific attacks on civilians in israel were deplorable. this cannot justify the indiscriminate killing of palestinians who are paying the price for a crime they did not",1,1,"",10,84372,1,0,1,0,0
"174",174,4733,"urgent advisory from the israeli government within the next few hours hamas terrorists are expected to disseminate photos and videos of hostages and acts of torture across social media platforms. the government of israel urgently requests the following actions be taken. 1.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",10,50103,1,0,0,1,0
